month,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,high_temp_days,low_temp_days,heavy_rain_days,snow_days,high_wind_days,low_visibility_days,cloudy_days
1980-03,South Lake Tahoe,38.939926,-119.977187,29.00068091,9072.164948,21.83259012,24.42184246,26.83228304,31.02993324,1016.75968,,,73.95594126,5.644165554,174.2777036,30.57767442,0.2231818182,,0.5066233766,,54.00267023,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-04,Eureka,40.802071,-124.163673,52.11869444,9686.0,46.61819444,50.07756944,50.21176389,54.18740278,1018.058333,,,82.05138889,10.56536111,237.4875,,0.7978666667,,,,65.20694444,500,Rain,light rain,10d,0,0,0,0,1,0,0
1980-04,Fresno,36.737798,-119.787125,60.69467497,9872.131148,47.08152144,59.40412172,59.35316736,62.14525588,1015.630705,,,63.22544952,5.953720609,240.1562932,29.43214286,0.5814285714,,,,43.5186722,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-04,Los Angeles,34.054908,-118.242643,64.84519444,,50.41129167,63.94711111,62.50509722,66.86123611,1014.730556,,,64.06111111,4.304180556,163.4083333,,0.3185185185,,,,39.34861111,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-04,Palm Springs,33.830296,-116.545292,67.82168276,9585.714286,42.67515862,66.20521379,65.19775172,71.45213793,1013.633103,,,46.67172414,5.761958621,225.2772414,32.23090909,0.2823333333,,,,34.79862069,801,Clouds,few clouds,02d,0,0,0,0,0,1,0
1980-04,Riverside,33.980601,-117.375494,60.95175,,48.50520833,60.013375,59.272875,62.71134722,1014.848611,,,67.89166667,3.288444444,166.6180556,,0.4401123596,,,,44.08888889,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-04,San Francisco,37.774929,-122.419415,56.43091667,,49.72280556,55.19451389,55.15118056,57.72534722,1017.213889,,,79.04305556,9.638166667,259.5555556,,0.6006382979,,,,54.64027778,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-04,South Lake Tahoe,38.939926,-119.977187,37.9223934,9133.333333,28.85488308,34.73198074,36.24121045,39.61982118,1016.376891,,,71.28060523,5.071182944,179.4718019,29.26666667,0.2971794872,,0.5014583333,,58.39614856,600,Snow,light snow,13d,0,0,0,0,0,0,0
1980-05,Eureka,40.802071,-124.163673,52.45389785,9754.0,48.52581989,51.02041667,50.3269086,54.87834677,1017.478495,,,86.67473118,10.33862903,291.7983871,,0.5881111111,,,,65.49193548,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-05,Fresno,36.737798,-119.787125,65.62392473,9992.857143,47.50141129,64.43188172,64.1924328,67.18016129,1012.84543,,,54.49327957,6.827741935,264.9677419,24.40153846,0.44125,,,,35.11021505,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1980-05,Los Angeles,34.054908,-118.242643,64.62420699,,53.9283871,64.10892473,62.15942204,66.63110215,1013.723118,,,70.02688172,4.883938172,187.1115591,,0.2036842105,,,,46.88172043,804,Clouds,overcast clouds,04d,0,0,0,0,1,0,0
1980-05,Palm Springs,33.830296,-116.545292,69.47680108,10000.0,50.96731183,68.44885753,66.96051075,72.46658602,1011.459677,,,56.07930108,8.02563172,237.2607527,32.90403846,0.204,,,,30.76478495,804,Clouds,overcast clouds,04d,0,0,0,0,1,0,0
1980-05,Riverside,33.980601,-117.375494,61.13407258,,51.80388441,60.44393817,59.47869624,62.83454301,1013.611559,,,73.16801075,3.690752688,207.0,,0.2846341463,,,,55.27688172,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,1
1980-05,San Francisco,37.774929,-122.419415,57.2840457,,51.23787634,56.30375,55.9536828,58.65211022,1015.212366,,,80.71639785,11.74209677,275.3615591,,0.522,,,,41.49731183,800,Clear,sky is clear,01d,0,0,0,0,1,0,0
1980-05,South Lake Tahoe,38.939926,-119.977187,42.29133858,9316.239316,33.74530184,39.98934383,40.76086614,43.94682415,1013.667979,,,74.16666667,4.34675853,184.7007874,23.43888889,0.4488135593,,0.5083908046,,63.02493438,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-06,Eureka,40.802071,-124.163673,55.25222992,9289.908257,51.50782548,54.55270083,53.03519391,57.79867036,1018.775623,,,87.45429363,8.912022161,278.3864266,,0.2161702128,,,,58.29501385,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-06,Fresno,36.737798,-119.787125,72.03880556,10000.0,47.98613889,70.80076389,70.82108333,73.27005556,1013.794444,,,44.74861111,7.517625,286.4805556,28.29666667,,,,,15.19722222,802,Clouds,scattered clouds,03d,0,0,0,0,0,0,0
1980-06,Los Angeles,34.054908,-118.242643,73.90940278,,58.33488889,73.92763889,70.14068056,76.78547222,1013.681944,,,61.20833333,4.244625,185.4138889,,,,,,25.3625,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-06,Palm Springs,33.830296,-116.545292,81.74575,10000.0,49.05784722,80.10531944,79.36827778,84.91908333,1011.733333,,,36.22083333,5.961736111,253.3388889,30.70125,0.432,,,,18.45555556,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-06,Riverside,33.980601,-117.375494,71.92161111,,54.78127778,71.33598611,70.41533333,73.30279167,1013.576389,,,58.13611111,3.092513889,204.2277778,,,,,,23.44583333,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-06,San Francisco,37.774929,-122.419415,60.79213889,,54.70136111,60.39197222,59.38227778,62.26573611,1016.747222,,,81.12916667,10.58484722,272.2597222,,0.13,,,,31.75833333,800,Clear,sky is clear,01d,0,0,0,0,1,0,0
1980-06,South Lake Tahoe,38.939926,-119.977187,50.6568932,9834.013605,35.8052982,48.4567129,49.2737448,52.04568655,1015.62552,,,61.33287101,5.749694868,209.5048544,25.72166667,0.3198214286,,,,28.19278779,500,Rain,light rain,10d,0,0,0,0,0,0,0
1980-07,Eureka,40.802071,-124.163673,58.70686828,8388.034188,55.2325672,58.44079301,55.37979839,62.76694892,1016.451613,,,88.56854839,7.150981183,275.0174731,,0.1166666667,,,,41.54166667,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-07,Fresno,36.737798,-119.787125,81.27502688,9898.969072,57.41615591,81.51599462,80.41880376,82.14711022,1011.869624,,,46.19354839,5.726626344,281.6061828,,0.2853333333,,,,15.27688172,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-07,Los Angeles,34.054908,-118.242643,82.79485215,,64.96459677,84.97552419,77.75416667,86.47840054,1012.725806,,,57.90188172,4.075080645,194.0591398,,,,,,13.31854839,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
1980-07,Palm Springs,33.830296,-116.545292,90.86586022,10000.0,58.64766129,91.58469086,88.32561828,94.25665323,1011.875,,,37.02553763,4.578387097,236.3037634,28.63,0.4413793103,,,,16.12903226,500,Rain,light rain,10d,1,0,0,0,0,0,0
1980-07,Riverside,33.980601,-117.375494,80.91758065,,59.85451613,81.16922043,79.37829301,82.43297043,1012.798387,,,51.77553763,2.89641129,213.5819892,,0.16,,,,10.57258065,801,Clouds,few clouds,02d,1,0,0,0,0,0,0
1980-07,San Francisco,37.774929,-122.419415,63.51448925,,57.84872312,63.55142473,62.15254032,64.84143817,1014.998656,,,82.66129032,7.660416667,257.4341398,,0.5746666667,,,,44.16397849,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-07,South Lake Tahoe,38.939926,-119.977187,62.22540214,9834.108527,44.1111126,60.93508043,60.82261394,63.5452681,1016.52681,,,56.90080429,4.343793566,208.7131367,24.6625,0.6032307692,,,,23.62198391,520,Rain,light intensity shower rain,09d,0,0,0,0,0,0,0
1980-08,Eureka,40.802071,-124.163673,56.79044355,7485.217391,53.88733871,56.41106183,53.63764785,60.43020161,1015.001344,,,90.24596774,8.722298387,307.5819892,,0.14125,,,,43.2405914,802,Clouds,scattered clouds,03d,0,0,0,0,0,1,0
1980-08,Fresno,36.737798,-119.787125,78.62795699,9986.394558,54.73525538,77.99931452,77.80590054,79.4256586,1009.936828,,,45.60215054,5.109274194,287.1626344,,,,,,8.642473118,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-08,Los Angeles,34.054908,-118.242643,79.07420699,,66.00912634,81.32182796,75.25948925,81.89790323,1011.572581,,,66.57258065,4.073427419,191.3575269,,,,,,16.69354839,800,Clear,sky is clear,01d,1,0,0,0,0,0,0
1980-08,Palm Springs,33.830296,-116.545292,87.22875,10000.0,58.69138441,87.72599462,84.89201613,90.18142473,1010.09543,,,41.95026882,5.281102151,241.1209677,31.408,0.43,,,,13.09811828,500,Rain,light rain,10d,0,0,0,0,0,0,0
1980-08,Riverside,33.980601,-117.375494,77.21697581,,61.31658602,77.75391129,75.78413978,78.47752688,1011.606183,,,60.92069892,3.109516129,216.5416667,,,,,,13.17473118,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-08,San Francisco,37.774929,-122.419415,61.88915323,,57.0149328,61.77689516,60.79547043,62.96547043,1012.875,,,84.5577957,8.201223118,251.0739247,,,,,,52.77956989,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-08,South Lake Tahoe,38.939926,-119.977187,60.59578523,10000.0,40.23855034,59.08966443,59.02920805,62.06731544,1013.636242,,,52.50067114,4.737181208,214.2979866,22.4,0.5268421053,,,,14.90201342,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1980-09,Eureka,40.802071,-124.163673,58.14778086,7693.75,54.58503467,57.8171706,55.37768377,61.28022191,1015.245492,,,88.39528433,6.074466019,227.963939,,0.145,,,,44.34951456,801,Clouds,few clouds,02d,0,0,0,0,0,1,0
1980-09,Fresno,36.737798,-119.787125,73.12431944,9865.882353,52.40627778,72.32563889,72.32051389,73.916875,1011.693056,,,49.93333333,4.924625,273.3458333,28.63,0.6042857143,,,,12.6375,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-09,Los Angeles,34.054908,-118.242643,75.149875,,63.97433333,76.29054167,71.33108333,78.059625,1012.275,,,70.575,3.658527778,193.1805556,,,,,,16.275,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-09,Palm Springs,33.830296,-116.545292,82.96759722,10000.0,53.50306944,81.85020833,80.28733333,86.45177778,1010.898611,,,39.98888889,4.874763889,229.8152778,31.54,0.21,,,,8.441666667,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-09,Riverside,33.980601,-117.375494,72.38523611,,57.49611111,72.08893056,70.98176389,73.68158333,1012.231944,,,62.96527778,2.753375,206.0555556,,,,,,9.677777778,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-09,San Francisco,37.774929,-122.419415,62.13722222,,57.00451389,62.030625,61.02315278,63.29440278,1014.091667,,,84.15138889,7.280791667,251.4125,,,,,,51.6875,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1980-09,South Lake Tahoe,38.939926,-119.977187,55.17388658,9961.403509,38.61670816,53.57569848,53.22017981,57.02170124,1015.107884,,,58.90318119,4.444412172,181.3900415,30.67928571,0.6593939394,,,,26.47441217,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,Eureka,40.802071,-124.163673,56.52928763,6332.692308,52.58438172,55.97126344,54.23946237,59.09313172,1017.553763,,,87.32795699,6.31061828,193.8991935,,0.5915853659,,,,49.65188172,300,Drizzle,light intensity drizzle,09d,0,0,0,0,0,1,0
1980-10,Fresno,36.737798,-119.787125,66.07837366,9423.834197,48.07521505,65.10372312,65.11209677,67.03419355,1015.336022,,,54.40188172,4.262271505,225.1438172,24.026,0.2227272727,,,,17.34408602,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,Los Angeles,34.054908,-118.242643,72.21181452,,53.6872043,72.30793011,68.79771505,75.1136828,1014.24328,,,56.87768817,3.675483871,156.6397849,,0.235,,,,20.88709677,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,Palm Springs,33.830296,-116.545292,74.4344086,10000.0,42.7875672,72.59592742,71.54577957,78.72270161,1014.303763,,,36.25134409,4.776733871,210.016129,29.75,0.18,,,,12.30913978,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,Riverside,33.980601,-117.375494,68.50875,,49.18365591,67.54001344,67.01811828,70.05432796,1014.551075,,,54.68548387,2.927459677,146.0725806,,0.2751428571,,,,19.49193548,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,San Francisco,37.774929,-122.419415,61.3234543,,54.91147849,61.06676075,59.89879032,62.75393817,1016.645161,,,81.02419355,5.992258065,248.8938172,,0.231,,,,35.99865591,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-10,South Lake Tahoe,38.939926,-119.977187,47.19874499,9859.259259,31.4682777,44.70259012,45.05411215,49.30353805,1018.206943,,,60.02670227,3.925487316,167.4205607,25.8925,0.4238095238,,0.2684375,,33.03337784,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-11,Eureka,40.802071,-124.163673,52.79113889,8385.714286,48.60011111,51.52861111,51.03793056,54.64643056,1021.694444,,,86.09027778,7.350916667,185.6347222,,0.5762295082,,,,67.21666667,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1980-11,Fresno,36.737798,-119.787125,54.94718708,6453.811659,40.12069987,53.34537012,53.98786003,55.8733782,1019.765814,,,59.88021534,3.879259758,219.3728129,,0.2066666667,,,,29.68909825,800,Clear,sky is clear,01d,0,0,0,0,0,1,0
1980-11,Los Angeles,34.054908,-118.242643,64.56923611,,43.21823611,63.10634722,61.79590278,66.86388889,1017.276389,,,51.175,3.704541667,137.5638889,,,,,,29.01805556,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-11,Palm Springs,33.830296,-116.545292,65.20477778,10000.0,31.705625,62.93045833,61.885875,69.88597222,1017.1875,,,31.40277778,4.361638889,215.8861111,32.2675,,,,,22.51944444,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1980-11,Riverside,33.980601,-117.375494,60.22991667,,36.37904167,58.43129167,58.61465278,61.88598611,1017.408333,,,45.95138889,3.160472222,129.6125,,0.1133333333,,,,29.05416667,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-11,San Francisco,37.774929,-122.419415,55.43365278,,49.46523611,54.30218056,53.89181944,56.993375,1020.881944,,,81.54861111,6.628638889,243.7152778,,0.3342105263,,,,48.75555556,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-11,South Lake Tahoe,38.939926,-119.977187,36.44152893,9743.065693,25.35896694,33.31816804,34.12293388,38.96570248,1020.804408,,,66.08953168,4.83137741,175.2176309,27.45423077,0.4168888889,,0.3827586207,,46.79889807,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1980-12,Eureka,40.802071,-124.163673,51.57075269,8293.75,47.04157258,49.99294355,50.00520161,53.28306452,1019.471774,,,84.96908602,7.921102151,167.0403226,,0.9889673913,,,,62.625,500,Rain,light rain,10d,0,0,0,0,0,0,0
1980-12,Fresno,36.737798,-119.787125,48.32161567,3026.018809,41.44828641,46.70056304,47.25063647,49.33308446,1020.231334,,,78.99020808,3.820232558,183.7331701,22.82,1.0953125,,,,50.63157895,721,Haze,haze,50d,0,1,0,0,0,1,0
1980-12,Los Angeles,34.054908,-118.242643,60.46987903,,46.86913978,59.23944892,57.63182796,62.87100806,1017.58871,,,63.70967742,3.605698925,106.1639785,,1.056363636,,,,37.55376344,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-12,Palm Springs,33.830296,-116.545292,61.6640457,10000.0,32.51526882,59.47564516,58.27334677,66.46194892,1017.990591,,,37.36693548,3.879287634,213.7056452,,0.2341666667,,,,33.51478495,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1980-12,Riverside,33.980601,-117.375494,56.37955645,,40.08431452,54.79090054,54.81676075,57.87900538,1017.873656,,,57.72311828,3.159637097,110.5080645,,0.783902439,,,,39.41801075,800,Clear,sky is clear,01d,0,0,0,0,0,0,0
1980-12,San Francisco,37.774929,-122.419415,49.40030914,,44.6105914,47.30564516,47.77708333,51.06189516,1020.087366,,,84.44758065,7.281021505,138.7526882,,1.166393443,,,,50.48387097,804,Clouds,overcast clouds,04d,0,1,1,0,0,0,0
1980-12,South Lake Tahoe,38.939926,-119.977187,29.65324503,9419.354839,23.74748344,26.13888742,26.98149669,32.38307285,1020.805298,,,78.02384106,4.764331126,166.7523179,30.42157895,0.5985416667,,1.41047619,,53.02251656,600,Snow,light snow,13d,0,0,0,1,0,0,0
1981-01,Eureka,40.802071,-124.163673,52.74880537,8288.636364,47.27986577,51.1424698,51.15080537,54.44751678,1015.37047,,,82.21744966,9.157812081,164.1154362,,1.165887446,,,,71.63892617,741,Fog,fog,50d,0,0,1,0,0,0,0
1981-01,Fresno,36.737798,-119.787125,50.09482399,6019.565217,42.95749674,48.59680574,49.00044329,51.10992177,1017.769231,,,78.12907432,4.29767927,176.053455,26.4,1.035181818,,,,61.1303781,800,Clear,sky is clear,01d,0,0,0,0,0,1,1
1981-01,Los Angeles,34.054908,-118.242643,60.20346774,,49.17194892,59.21068548,57.79534946,62.15012097,1017.057796,,,69.4422043,3.711774194,144.0456989,,1.4872,,,,50.32258065,802,Clouds,scattered clouds,03d,0,0,1,0,0,0,1
1981-01,Palm Springs,33.830296,-116.545292,59.04980315,9137.931034,43.38406824,57.48345144,55.96305774,64.07850394,1017.02231,,,59.74671916,3.92015748,212.2755906,28.63,0.3808333333,,,,52.40682415,804,Clouds,overcast clouds,04d,0,0,0,0,0,1,1
1981-01,Riverside,33.980601,-117.375494,55.81698925,,43.46473118,54.59525538,54.10872312,57.59598118,1017.209677,,,66.29569892,2.925443548,129.3938172,,0.9555555556,,,,52.78629032,801,Clouds,few clouds,02d,0,0,0,0,0,0,1
1981-01,San Francisco,37.774929,-122.419415,50.7071371,,46.55224462,48.74772849,49.02365591,52.37403226,1017.193548,,,86.04032258,8.942607527,156.8790323,,0.9296319018,,,,66.81451613,803,Clouds,broken clouds,04d,0,0,0,0,0,0,1
1981-01,South Lake Tahoe,38.939926,-119.977187,29.78675926,8285.945946,24.68828042,26.61343915,27.41771164,32.38170635,1017.907407,,,81.36507937,4.169695767,157.9100529,24.09,0.6323076923,,0.934591195,,69.34126984,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
1981-02,Eureka,40.802071,-124.163673,51.46790179,9630.681818,45.83959821,49.45947917,49.77330357,53.23470238,1019.123512,,,81.53422619,8.102202381,177.7202381,,0.7645238095,,,,68.65327381,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1981-02,Fresno,36.737798,-119.787125,51.70824513,6491.240876,45.88760446,50.4324234,50.75377437,52.65973538,1018.490251,,,81.85793872,4.304777159,185.8454039,27.51,0.7379787234,,,,60.88022284,800,Clear,sky is clear,01d,0,0,0,0,0,1,1
1981-02,Los Angeles,34.054908,-118.242643,60.27639881,,49.48302083,59.41924107,58.07495536,62.05690476,1016.764881,,,71.10267857,3.911577381,125.9508929,,1.252142857,,,,52.20089286,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
1981-02,Palm Springs,33.830296,-116.545292,60.71078056,9859.574468,36.4208542,58.80709867,57.89989691,65.13266568,1016.66863,,,45.87923417,4.183608247,213.6244477,28.63,0.6930434783,,,,46.84388807,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
1981-02,Riverside,33.980601,-117.375494,56.4416369,,43.5522619,55.22022321,54.69145833,58.17534226,1016.994048,,,65.94940476,3.107633929,127.5208333,,0.5492207792,,,,53.46875,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
1981-02,San Francisco,37.774929,-122.419415,52.73427083,,47.34696429,51.08921131,51.24549107,54.15116071,1018.989583,,,82.65625,7.630580357,207.7485119,,0.5075,,,,66.55357143,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,1
1981-02,South Lake Tahoe,38.939926,-119.977187,29.73667158,9101.986755,23.74795287,26.83543446,27.16686303,32.47082474,1019.574374,,,78.28276878,4.279985272,166.4521355,29.52892857,0.4436,,0.5284615385,,71.21354934,800,Clear,sky is clear,01d,0,0,0,0,0,0,1
1981-03,Eureka,40.802071,-124.163673,51.13346774,9675.925926,45.38189516,48.87969086,49.5252957,52.87548387,1017.189516,,,81.06451613,10.52263441,227.2795699,,0.73156,,,,72.39919355,500,Rain,light rain,10d,0,0,0,0,0,0,0
1981-03,Fresno,36.737798,-119.787125,54.09018592,9538.77551,45.61795485,52.61605578,53.22118194,54.99694555,1015.799469,,,74.45418327,5.540358566,196.1208499,25.592,0.6614906832,,,,59.17264276,803,Clouds,broken clouds,04d,0,0,0,0,0,0,1
1981-03,Los Angeles,34.054908,-118.242643,59.54302419,,52.25325269,58.91872312,57.54318548,61.13302419,1015.272849,,,77.9516129,4.596935484,154.9610215,,1.096354167,,,,56.7594086,501,Rain,moderate rain,10d,0,0,0,0,1,0,1
1981-03,Palm Springs,33.830296,-116.545292,61.00212366,9969.924812,45.42967742,59.63174731,58.43826613,64.77337366,1014.09543,,,60.86021505,5.586223118,233.2325269,29.348,0.7,,,,47.2983871,501,Rain,moderate rain,10d,0,0,0,0,0,0,1
1981-03,Riverside,33.980601,-117.375494,56.03240591,,48.06389785,55.11548387,54.20740591,58.0406586,1015.366935,,,76.42473118,3.280228495,168.8064516,,0.7961068702,,,,64.46236559,500,Rain,light rain,10d,0,0,0,0,0,0,1
1981-03,San Francisco,37.774929,-122.419415,53.12700269,,47.64612903,51.35553763,51.73528226,54.49985215,1016.365591,,,82.10483871,9.675604839,248.2983871,,0.7602923977,,,,65.84005376,500,Rain,light rain,10d,0,0,0,0,0,0,0
1981-03,South Lake Tahoe,38.939926,-119.977187,32.03489583,8946.268657,25.94700521,28.38050781,29.9240625,34.16451823,1015.348958,,,78.37630208,5.258138021,176.2421875,26.88433333,0.6985483871,,0.6865584416,,69.02213542,600,Snow,light snow,13d,0,0,0,0,0,0,1
1981-04,Eureka,40.802071,-124.163673,51.11418508,8855.263158,46.36646409,48.7608011,49.03428177,53.43814917,1020.339779,,,84.08977901,10.23151934,257.1767956,,0.3241052632,,,,62.2058011,501,Rain,moderate rain,10d,0,0,0,0,0,0,0
1981-04,Fresno,36.737798,-119.787125,61.79871191,9795.833333,47.36544321,60.54842105,60.52786704,63.07862881,1015.024931,,,62.22299169,6.130775623,255.2243767,22.26,0.6950909091,,,,32.0734072,801,Clouds,few clouds,02d,0,0,0,0,0,0,0
1981-04,Los Angeles,34.054908,-118.242643,65.41230556,,54.75445833,64.99298611,62.67095833,67.49747222,1014.701389,,,71.19861111,4.303236111,169.5111111,,0.3156666667,,,,34.54444444,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1981-04,Palm Springs,33.830296,-116.545292,70.98483471,9752.727273,45.34884298,69.48977961,68.46977961,74.29337466,1012.860882,,,45.17355372,6.176418733,222.7603306,27.7,,,,,27.59779614,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1981-04,Riverside,33.980601,-117.375494,62.16590278,,50.92465278,61.38144444,60.55680556,63.72384722,1014.584722,,,69.91944444,3.214180556,188.2861111,,0.4446,,,,37.15416667,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1981-04,San Francisco,37.774929,-122.419415,56.37970833,,50.04925,54.93898611,55.00852778,57.80776389,1017.027778,,,79.98194444,9.916013889,282.0305556,,0.3084,,,,39.42638889,803,Clouds,broken clouds,04d,0,0,0,0,0,0,0
1981-04,South Lake Tahoe,38.939926,-119.977187,40.27549101,9505.882353,29.99416321,37.4629184,38.72143845,41.91229599,1016.298755,,,68.87413555,5.061009682,179.8409405,25.43518519,0.4310344828,,0.5542,,47.58782849,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
1981-05,Eureka,40.802071,-124.163673,54.19156836,9117.5,49.9686193,53.05658177,51.95701072,56.63146113,1018.104558,,,85.88069705,10.36849866,284.9276139,,0.4560869565,,,,64.61796247,804,Clouds,overcast clouds,04d,0,0,0,0,0,0,0
